"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2000","Austria","Available for final consumption","Total","Thousand tonnes of oil equivalent","23,578.018",""
"2000","Poland","Gross available energy","Total","Thousand tonnes of oil equivalent","89,502.850",""
"2000","Poland","Total energy supply","Total","Thousand tonnes of oil equivalent","88,937.122",""
"2000","Poland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","84,845.332",""
"2000","Poland","Available for final consumption","Total","Thousand tonnes of oil equivalent","57,128.337",""
"2000","Portugal","Gross available energy","Total","Thousand tonnes of oil equivalent","26,045.024",""
"2000","Portugal","Total energy supply","Total","Thousand tonnes of oil equivalent","24,706.356",""
"2000","Portugal","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","22,956.723",""
"2000","Portugal","Available for final consumption","Total","Thousand tonnes of oil equivalent","19,539.385",""
"2000","Romania","Gross available energy","Total","Thousand tonnes of oil equivalent","36,756.989",""
"2000","Romania","Total energy supply","Total","Thousand tonnes of oil equivalent","36,627.432",""
"2000","Romania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","34,865.385",""
"2000","Romania","Available for final consumption","Total","Thousand tonnes of oil equivalent","24,119.925",""
"2000","Slovenia","Gross available energy","Total","Thousand tonnes of oil equivalent","6,561.236",""
"2000","Slovenia","Total energy supply","Total","Thousand tonnes of oil equivalent","6,535.957",""
"2000","Slovenia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","6,320.416",""
"2000","Slovenia","Available for final consumption","Total","Thousand tonnes of oil equivalent","4,789.763",""
"2000","Slovakia","Gross available energy","Total","Thousand tonnes of oil equivalent","17,731.325",""
"2000","Slovakia","Total energy supply","Total","Thousand tonnes of oil equivalent","17,703.939",""
"2000","Slovakia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","16,350.749",""
"2000","Slovakia","Available for final consumption","Total","Thousand tonnes of oil equivalent","11,680.602",""
"2000","Finland","Gross available energy","Total","Thousand tonnes of oil equivalent","33,441.182",""
"2000","Finland","Total energy supply","Total","Thousand tonnes of oil equivalent","32,416.703",""
"2000","Finland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","31,622.683",""
"2000","Finland","Available for final consumption","Total","Thousand tonnes of oil equivalent","23,730.555",""
"2000","Sweden","Gross available energy","Total","Thousand tonnes of oil equivalent","49,065.213",""
"2000","Sweden","Total energy supply","Total","Thousand tonnes of oil equivalent","46,994.775",""
"2000","Sweden","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","45,962.553",""
"2000","Sweden","Available for final consumption","Total","Thousand tonnes of oil equivalent","34,907.814",""
"2000","Iceland","Gross available energy","Total","Thousand tonnes of oil equivalent","3,420.102",""
"2000","Iceland","Total energy supply","Total","Thousand tonnes of oil equivalent","3,214.883",""
"2000","Iceland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","3,223.269",""
"2000","Iceland","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,878.851",""
"2000","Norway","Gross available energy","Total","Thousand tonnes of oil equivalent","26,384.533",""
"2000","Norway","Total energy supply","Total","Thousand tonnes of oil equivalent","25,197.961",""
"2000","Norway","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","23,375.357",""
"2000","Norway","Available for final consumption","Total","Thousand tonnes of oil equivalent","20,947.240",""
"2000","United Kingdom","Gross available energy","Total","Thousand tonnes of oil equivalent","235,338.491",""
"2000","United Kingdom","Total energy supply","Total","Thousand tonnes of oil equivalent","222,557.785",""
"2000","United Kingdom","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","221,960.945",""
"2000","United Kingdom","Available for final consumption","Total","Thousand tonnes of oil equivalent","150,266.599",""
"2000","Montenegro","Gross available energy","Total","Thousand tonnes of oil equivalent",":",""
"2000","Montenegro","Total energy supply","Total","Thousand tonnes of oil equivalent",":",""
"2000","Montenegro","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent",":",""
"2000","Montenegro","Available for final consumption","Total","Thousand tonnes of oil equivalent",":",""
"2000","North Macedonia","Gross available energy","Total","Thousand tonnes of oil equivalent","2,698.454",""
"2000","North Macedonia","Total energy supply","Total","Thousand tonnes of oil equivalent","2,668.962",""
"2000","North Macedonia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,683.092",""
"2000","North Macedonia","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,579.450",""
"2000","Albania","Gross available energy","Total","Thousand tonnes of oil equivalent","1,847.217",""
"2000","Albania","Total energy supply","Total","Thousand tonnes of oil equivalent","1,806.136",""
"2000","Albania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","1,782.694",""
"2000","Albania","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,571.316",""
"2000","Serbia","Gross available energy","Total","Thousand tonnes of oil equivalent","13,570.342",""
"2000","Serbia","Total energy supply","Total","Thousand tonnes of oil equivalent","13,540.558",""
"2000","Serbia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","13,328.568",""
"2000","Serbia","Available for final consumption","Total","Thousand tonnes of oil equivalent","7,218.662",""
"2000","Türkiye","Gross available energy","Total","Thousand tonnes of oil equivalent","77,693.413",""
"2000","Türkiye","Total energy supply","Total","Thousand tonnes of oil equivalent","76,756.662",""
"2000","Türkiye","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","73,745.348",""
"2000","Türkiye","Available for final consumption","Total","Thousand tonnes of oil equivalent","58,800.999",""
"2000","Bosnia and Herzegovina","Gross available energy","Total","Thousand tonnes of oil equivalent",":",""
"2000","Bosnia and Herzegovina","Total energy supply","Total","Thousand tonnes of oil equivalent",":",""
"2000","Bosnia and Herzegovina","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent",":",""
"2000","Bosnia and Herzegovina","Available for final consumption","Total","Thousand tonnes of oil equivalent",":",""
"2000","Kosovo (under United Nations Security Council Resolution 1244/99)","Gross available energy","Total","Thousand tonnes of oil equivalent","1,547.506",""
"2000","Kosovo (under United Nations Security Council Resolution 1244/99)","Total energy supply","Total","Thousand tonnes of oil equivalent","1,547.506",""
"2000","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","1,541.559",""
"2000","Kosovo (under United Nations Security Council Resolution 1244/99)","Available for final consumption","Total","Thousand tonnes of oil equivalent","768.279",""
"2000","Moldova","Gross available energy","Total","Thousand tonnes of oil equivalent",":",""
"2000","Moldova","Total energy supply","Total","Thousand tonnes of oil equivalent",":",""
"2000","Moldova","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent",":",""
"2000","Moldova","Available for final consumption","Total","Thousand tonnes of oil equivalent",":",""
"2000","Ukraine","Gross available energy","Total","Thousand tonnes of oil equivalent","133,868.366",""
"2000","Ukraine","Total energy supply","Total","Thousand tonnes of oil equivalent","133,606.472",""
"2000","Ukraine","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","132,655.727",""
"2000","Ukraine","Available for final consumption","Total","Thousand tonnes of oil equivalent","72,534.270",""
"2000","Georgia","Gross available energy","Total","Thousand tonnes of oil equivalent",":",""
"2000","Georgia","Total energy supply","Total","Thousand tonnes of oil equivalent",":",""
"2000","Georgia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent",":",""
"2000","Georgia","Available for final consumption","Total","Thousand tonnes of oil equivalent",":",""
"2001","European Union - 27 countries (from 2020)","Gross available energy","Total","Thousand tonnes of oil equivalent","1,577,822.159",""
"2001","European Union - 27 countries (from 2020)","Total energy supply","Total","Thousand tonnes of oil equivalent","1,508,289.843",""
"2001","European Union - 27 countries (from 2020)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","1,434,371.736",""
"2001","European Union - 27 countries (from 2020)","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,055,819.759",""
"2001","Euro area - 19 countries  (from 2015)","Gross available energy","Total","Thousand tonnes of oil equivalent","1,280,988.659",""
"2001","Euro area - 19 countries  (from 2015)","Total energy supply","Total","Thousand tonnes of oil equivalent","1,216,785.084",""
"2001","Euro area - 19 countries  (from 2015)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","1,153,737.682",""
"2001","Euro area - 19 countries  (from 2015)","Available for final consumption","Total","Thousand tonnes of oil equivalent","862,438.789",""
"2001","Belgium","Gross available energy","Total","Thousand tonnes of oil equivalent","64,148.397",""
"2001","Belgium","Total energy supply","Total","Thousand tonnes of oil equivalent","57,551.923",""
"2001","Belgium","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","52,144.792",""
"2001","Belgium","Available for final consumption","Total","Thousand tonnes of oil equivalent","41,680.075",""
"2001","Bulgaria","Gross available energy","Total","Thousand tonnes of oil equivalent","19,546.183",""
"2001","Bulgaria","Total energy supply","Total","Thousand tonnes of oil equivalent","19,341.265",""
"2001","Bulgaria","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","18,444.125",""
"2001","Bulgaria","Available for final consumption","Total","Thousand tonnes of oil equivalent","9,459.002",""
"2001","Czechia","Gross available energy","Total","Thousand tonnes of oil equivalent","42,363.378",""
"2001","Czechia","Total energy supply","Total","Thousand tonnes of oil equivalent","42,201.861",""
"2001","Czechia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","40,215.300",""
"2001","Czechia","Available for final consumption","Total","Thousand tonnes of oil equivalent","26,938.565",""
"2001","Denmark","Gross available energy","Total","Thousand tonnes of oil equivalent","21,166.248",""
"2001","Denmark","Total energy supply","Total","Thousand tonnes of oil equivalent","19,292.065",""
"2001","Denmark","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","19,742.739",""
"2001","Denmark","Available for final consumption","Total","Thousand tonnes of oil equivalent","14,732.234",""
"2001","Germany (until 1990 former territory of the FRG)","Gross available energy","Total","Thousand tonnes of oil equivalent","354,523.542",""
